client_num;customer_age;gender;dependent_count;education_level;marital_status;state_cd;zipcode;car_owner;house_owner;personal_loan;contact;customer_job;income;cust_satisfaction_score;card_category;annual_fees;activation_30_days;customer_acq_cost;week_start_date;week_num;qtr;current_year;credit_limit;total_revolving_bal;total_trans_amt;total_trans_vol;avg_utilization_ratio;use_chip;exp_type;interest_earned;delinquent_acc
718183833;43;F;5;Graduate;Married;CA;91750;no;yes;no;unknown;Selfemployeed;57721;2;Blue;245;0;114;02-07-2023;Week-27;Q3;2023;1438.3;0;4322;68;0;Swipe ;Bills;1123.72;0
718184883;33;M;3;High School;Married;IA;91750;yes;yes;no;cellular;Businessman;44208;3;Blue;400;1;80;02-07-2023;Week-27;Q3;2023;1495;0;3878;63;0;Chip ;Grocery;426.58;0
718186233;33;M;1;High School;Single;CA;91750;no;yes;no;telephone;Selfemployeed;46904;3;Blue;375;1;90;02-07-2023;Week-27;Q3;2023;3234;971;3989;71;0.3;Online ;Fuel;1037.14;0
718187508;48;M;2;Uneducated;Married;FL;91750;yes;yes;no;cellular;Businessman;53685;3;Blue;380;0;111;02-07-2023;Week-27;Q3;2023;2592;1364;4208;68;0.526;Swipe ;Bills;1136.16;0
718188858;46;M;3;Graduate;Single;NJ;91750;no;no;no;cellular;Businessman;87840;3;Blue;340;0;101;02-07-2023;Week-27;Q3;2023;2537;1097;4964;84;0.432;Online ;Bills;1241;0
718189908;49;M;3;High School;Married;CA;91750;no;yes;yes;unknown;Govt;108642;5;Gold;495;0;90;02-07-2023;Week-27;Q3;2023;23981;2135;7885;86;0.089;Swipe ;Fuel;1734.7;0
718191483;34;F;2;Doctorate;Single;FL;91750;yes;yes;no;unknown;Selfemployeed;38777;3;Blue;295;1;68;02-07-2023;Week-27;Q3;2023;5065;1362;3555;75;0.269;Chip ;Fuel;959.85;0
718192608;49;M;2;High School;Single;NY;91750;yes;no;no;unknown;White-collar;143951;2;Blue;95;0;84;02-07-2023;Week-27;Q3;2023;15524;1148;13819;106;0.074;Swipe ;Grocery;2349.23;0
718193958;41;F;4;Uneducated;Single;FL;91750;no;yes;no;cellular;Selfemployeed;14975;5;Blue;150;1;115;02-07-2023;Week-27;Q3;2023;2402;1728;1650;53;0.719;Swipe ;Bills;346.5;0
718194858;46;M;3;Graduate;Unknown;TX;91750;no;no;no;cellular;Selfemployeed;86545;5;Blue;475;1;80;02-07-2023;Week-27;Q3;2023;1942;1488;4940;88;0.766;Swipe ;Entertainment;790.4;0
718197108;44;F;4;High School;Single;NY;91750;yes;no;no;cellular;Blue-collar;13908;5;Blue;285;1;68;02-07-2023;Week-27;Q3;2023;12342;0;1430;37;0;Swipe ;Bills;171.6;0
718199133;62;F;1;High School;Married;NJ;91750;yes;no;no;cellular;Selfemployeed;14975;3;Blue;245;1;57;02-07-2023;Week-27;Q3;2023;6543;2260;1519;31;0.345;Swipe ;Fuel;379.75;0
718200333;53;M;2;Graduate;Married;TX;91750;yes;no;no;cellular;Blue-collar;103897;2;Blue;335;0;103;02-07-2023;Week-27;Q3;2023;2894;2117;7471;87;0.732;Swipe ;Fuel;3568.91;0
718201383;43;F;4;High School;Single;IA;91750;no;yes;no;cellular;Businessman;22325;2;Blue;125;1;90;02-07-2023;Week-27;Q3;2023;22036;1560;2139;48;0.071;Swipe ;Bills;128.34;0
718202658;46;M;3;High School;Unknown;TX;91750;no;no;no;cellular;Selfemployeed;97078;5;Blue;225;0;116;02-07-2023;Week-27;Q3;2023;9397;795;5265;98;0.085;Chip ;Bills;421.2;0
718205283;49;M;4;Unknown;Married;CA;91750;yes;yes;yes;telephone;Businessman;90838;5;Blue;140;1;117;02-07-2023;Week-27;Q3;2023;1438.3;0;5035;76;0;Chip ;Grocery;1359.45;0
718206783;56;F;2;Graduate;Married;CA;91750;no;no;no;unknown;Blue-collar;14053;5;Silver;250;0;80;02-07-2023;Week-27;Q3;2023;15987;1648;1436;36;0.103;Swipe ;Fuel;387.72;0
718208358;65;F;2;High School;Married;NJ;91750;yes;yes;no;cellular;Businessman;42227;3;Blue;300;0;156;02-07-2023;Week-27;Q3;2023;34516;830;3789;57;0.024;Swipe ;Entertainment;530.46;0
718211208;64;F;1;Uneducated;Married;NY;91750;no;no;no;cellular;Businessman;50512;5;Blue;475;1;72;02-07-2023;Week-27;Q3;2023;3281;1682;4109;69;0.513;Chip ;Bills;1109.43;0
718212633;49;F;3;High School;Married;TX;91750;no;yes;no;cellular;White-collar;39595;2;Blue;450;0;152;02-07-2023;Week-27;Q3;2023;2948;2232;3635;79;0.757;Chip ;Bills;399.85;0
718215033;50;F;3;High School;Single;IL;91750;no;no;yes;cellular;Blue-collar;13291;2;Blue;365;0;95;02-07-2023;Week-27;Q3;2023;2556;2260;1401;30;0.884;Swipe ;Fuel;196.14;0
718216008;50;F;2;Unknown;Single;NY;91750;no;yes;no;cellular;Selfemployeed;35843;3;Blue;100;1;112;02-07-2023;Week-27;Q3;2023;16920;2157;3275;60;0.127;Swipe ;Entertainment;393;0
718220358;41;F;3;High School;Single;TX;91750;yes;no;no;unknown;Selfemployeed;14975;3;Blue;405;1;67;02-07-2023;Week-27;Q3;2023;28618;0;1712;41;0;Chip ;Grocery;496.48;0
718225683;46;F;2;High School;Married;TX;91750;no;no;no;cellular;Businessman;208619;2;Silver;415;0;119;02-07-2023;Week-27;Q3;2023;34516;1091;15274;108;0.032;Swipe ;Travel;3360.28;0
718227033;50;F;2;Graduate;Married;CA;91750;yes;yes;no;cellular;White-collar;29782;3;Blue;175;0;72;02-07-2023;Week-27;Q3;2023;5951;1702;2565;53;0.286;Swipe ;Entertainment;359.1;0
718229133;53;F;3;Graduate;Married;AK;99504;no;yes;no;cellular;Blue-collar;42108;5;Blue;95;1;95;02-07-2023;Week-27;Q3;2023;23742;0;3783;57;0;Swipe ;Bills;1059.24;0
718230933;41;F;4;High School;Single;TX;91750;no;yes;no;cellular;Blue-collar;10635;3;Blue;395;1;159;02-07-2023;Week-27;Q3;2023;1438.3;1060;1253;29;0.737;Swipe ;Fuel;325.78;0
718242333;57;F;2;Graduate;Married;CA;91750;no;yes;no;unknown;Govt;29914;3;Blue;150;1;119;02-07-2023;Week-27;Q3;2023;10216;1822;2568;69;0.178;Swipe ;Entertainment;333.84;0
718243533;44;F;1;Graduate;Single;TX;91750;no;yes;no;cellular;White-collar;44286;3;Blue;405;1;61;02-07-2023;Week-27;Q3;2023;2648;0;3880;74;0;Chip ;Food;620.8;0
718244958;44;F;3;Graduate;Single;NY;91750;yes;no;no;cellular;Retirees;19746;3;Blue;150;1;117;02-07-2023;Week-27;Q3;2023;8621;1251;1989;37;0.145;Swipe ;Travel;576.81;0
718246458;52;M;5;Uneducated;Married;TX;91750;yes;yes;no;cellular;Govt;112405;5;Blue;385;0;83;02-07-2023;Week-27;Q3;2023;24262;1984;8241;105;0.082;Swipe ;Food;2389.89;0
718250883;39;F;1;Unknown;Single;FL;91750;no;yes;no;cellular;White-collar;25485;3;Blue;150;1;95;02-07-2023;Week-27;Q3;2023;3875;1397;2312;49;0.361;Chip ;Fuel;254.32;0
718252533;46;M;4;Uneducated;Single;TX;91750;no;yes;no;cellular;Govt;102509;3;Blue;245;1;87;02-07-2023;Week-27;Q3;2023;4203;996;7292;68;0.237;Swipe ;Food;1677.16;0
718256658;45;M;3;Graduate;Single;TX;91750;no;yes;no;telephone;Blue-collar;68486;3;Blue;150;1;76;02-07-2023;Week-27;Q3;2023;2728;0;4554;75;0;Chip ;Entertainment;956.34;0
718259433;52;M;2;Graduate;Married;FL;91750;yes;no;no;cellular;White-collar;99478;3;Blue;175;1;102;02-07-2023;Week-27;Q3;2023;8383;0;5460;63;0;Swipe ;Bills;1037.4;0
718263108;42;F;5;Unknown;Married;TX;91750;yes;yes;no;unknown;Businessman;32806;5;Blue;455;0;105;02-07-2023;Week-27;Q3;2023;1693;1457;2829;42;0.861;Swipe ;Bills;763.83;0
718264233;43;F;3;High School;Married;NY;91750;no;no;yes;cellular;Businessman;27771;3;Blue;385;1;61;02-07-2023;Week-27;Q3;2023;1458;671;2449;56;0.46;Swipe ;Entertainment;489.8;0
718265658;48;F;5;High School;Single;FL;91750;no;no;no;telephone;Businessman;51182;3;Blue;470;1;49;02-07-2023;Week-27;Q3;2023;2092;1499;4130;80;0.717;Chip ;Fuel;578.2;0
718267233;40;F;3;Unknown;Single;CA;91750;yes;yes;no;cellular;Businessman;43110;3;Silver;280;1;92;02-07-2023;Week-27;Q3;2023;34516;1915;3828;65;0.055;Chip ;Bills;1033.56;0
718270833;46;F;4;High School;Unknown;TX;91750;yes;yes;no;cellular;White-collar;50270;5;Silver;300;0;118;02-07-2023;Week-27;Q3;2023;13991;1580;4100;74;0.113;Swipe ;Entertainment;1148;0
718271958;35;M;2;Graduate;Married;NY;91750;yes;no;no;cellular;White-collar;63916;2;Blue;150;0;62;02-07-2023;Week-27;Q3;2023;6401;1471;4465;63;0.23;Chip ;Fuel;625.1;0
718274283;48;F;3;Uneducated;Single;CA;91750;no;yes;no;cellular;Retirees;28134;2;Blue;430;1;91;02-07-2023;Week-27;Q3;2023;2780;0;2469;67;0;Swipe ;Travel;395.04;0
718276758;48;M;3;Unknown;Single;TX;91750;yes;yes;no;cellular;Govt;112281;2;Blue;290;0;109;02-07-2023;Week-27;Q3;2023;4705;890;8226;97;0.189;Swipe ;Food;2303.28;0
718279008;34;M;4;Unknown;Single;TX;91750;no;yes;no;cellular;White-collar;24833;2;Silver;425;1;91;02-07-2023;Week-27;Q3;2023;25276;0;2282;38;0;Swipe ;Entertainment;433.58;0
718279983;31;M;0;Graduate;Married;NY;91750;no;no;no;cellular;Businessman;77607;2;Blue;140;0;76;02-07-2023;Week-27;Q3;2023;5039;2489;4770;74;0.494;Swipe ;Bills;1383.3;0
718281408;34;F;1;Doctorate;Married;NJ;91750;no;no;no;cellular;Selfemployeed;14975;3;Blue;195;1;116;02-07-2023;Week-27;Q3;2023;4789;1257;1534;29;0.262;Swipe ;Bills;414.18;0
718282983;44;M;4;Unknown;Married;CT;91750;no;no;no;cellular;Blue-collar;66772;2;Blue;285;0;63;02-07-2023;Week-27;Q3;2023;3076;2257;4522;75;0.734;Chip ;Entertainment;1085.28;0
718284408;49;M;5;Post-Graduate;Single;NV;91750;yes;yes;no;cellular;Govt;46447;3;Blue;280;0;87;02-07-2023;Week-27;Q3;2023;2415;1452;3970;68;0.601;Chip ;Fuel;555.8;0
718285308;44;F;2;High School;Married;NY;91750;no;yes;no;cellular;Selfemployeed;39013;2;Blue;360;1;106;02-07-2023;Week-27;Q3;2023;1438.3;0;3576;55;0;Chip ;Fuel;286.08;0
718286658;44;F;4;High School;Single;FL;91750;no;no;no;cellular;Selfemployeed;48988;3;Silver;375;0;97;02-07-2023;Week-27;Q3;2023;25293;1140;4059;80;0.045;Chip ;Grocery;852.39;0
718288833;41;M;3;Graduate;Married;CA;90250;no;no;no;cellular;Businessman;178761;5;Gold;200;0;151;02-07-2023;Week-27;Q3;2023;5590;875;14643;127;0.157;Swipe ;Grocery;1464.3;0
718291233;56;F;2;High School;Married;CA;91750;no;no;no;cellular;Govt;57384;3;Blue;200;1;76;02-07-2023;Week-27;Q3;2023;16227;917;4314;67;0.057;Swipe ;Grocery;388.26;0
718292283;39;M;1;Uneducated;Single;CA;91750;no;no;no;unknown;Blue-collar;112440;3;Blue;390;0;114;02-07-2023;Week-27;Q3;2023;3416;1970;8254;75;0.577;Swipe ;Bills;742.86;0
718296558;38;F;3;High School;Married;TX;91750;no;yes;no;cellular;Retirees;26012;5;Blue;455;1;97;02-07-2023;Week-27;Q3;2023;1691;1327;2345;33;0.785;Chip ;Entertainment;680.05;0
718297683;47;M;2;Doctorate;Married;TX;91750;no;yes;no;cellular;White-collar;105376;3;Blue;400;1;82;02-07-2023;Week-27;Q3;2023;4085;0;7597;71;0;Chip ;Grocery;759.7;0
718298733;42;M;3;High School;Married;NY;91750;no;no;no;telephone;Businessman;152492;5;Blue;150;1;87;02-07-2023;Week-27;Q3;2023;12978;0;14134;85;0;Chip ;Travel;1696.08;0
718299933;45;F;5;Uneducated;Single;TX;91750;yes;no;no;cellular;Businessman;225609;5;Gold;320;1;109;02-07-2023;Week-27;Q3;2023;4333;739;15903;100;0.171;Online ;Travel;1749.33;0
718301508;30;F;0;Uneducated;Married;TX;91750;no;yes;no;cellular;Blue-collar;14510;3;Blue;245;1;85;02-07-2023;Week-27;Q3;2023;9428;1765;1457;43;0.187;Swipe ;Entertainment;189.41;0
718303683;53;F;2;Graduate;Unknown;FL;91750;no;no;yes;unknown;Govt;30929;2;Blue;485;1;110;02-07-2023;Week-27;Q3;2023;1666;813;2622;60;0.488;Swipe ;Entertainment;340.86;0
718304583;46;M;2;Graduate;Single;FL;91750;no;no;no;cellular;Govt;79075;3;Gold;385;1;69;02-07-2023;Week-27;Q3;2023;34516;1085;4805;54;0.031;Swipe ;Bills;1393.45;0
718306308;45;M;3;Graduate;Unknown;CA;91750;yes;no;no;cellular;Govt;111439;3;Blue;405;0;105;02-07-2023;Week-27;Q3;2023;27984;1793;8147;81;0.064;Swipe ;Entertainment;2281.16;0
718307433;43;F;2;Unknown;Married;NY;91750;no;no;no;cellular;Govt;20360;5;Blue;400;1;80;02-07-2023;Week-27;Q3;2023;7238;2111;2025;36;0.292;Swipe ;Fuel;621.5;0
718308558;50;M;4;High School;Married;FL;91750;no;yes;no;cellular;Govt;106576;3;Blue;250;1;89;02-07-2023;Week-27;Q3;2023;1838;1155;7688;93;0.628;Swipe ;Bills;1383.84;0
718310733;44;F;3;Unknown;Married;NY;91750;no;yes;no;cellular;Retirees;18531;3;Blue;250;0;48;02-07-2023;Week-27;Q3;2023;20614;0;1922;48;0;Swipe ;Entertainment;480.5;0
718311933;42;F;2;Unknown;Single;TX;91750;yes;yes;no;cellular;Govt;30305;2;Blue;150;0;69;02-07-2023;Week-27;Q3;2023;3719;2517;2587;43;0.677;Chip ;Fuel;355.22;0
718316058;56;F;2;Graduate;Single;TX;91750;no;no;no;unknown;Businessman;186328;5;Blue;150;0;98;02-07-2023;Week-27;Q3;2023;13731;1375;14826;99;0.1;Chip ;Entertainment;2816.94;0
718317258;57;F;1;Uneducated;Single;CA;91750;yes;yes;no;unknown;Businessman;39389;2;Blue;245;1;86;02-07-2023;Week-27;Q3;2023;7477;1960;3618;76;0.262;Swipe ;Grocery;325.62;0
718318383;44;F;4;Graduate;Single;CA;91750;no;no;no;cellular;Selfemployeed;55204;3;Blue;370;0;97;02-07-2023;Week-27;Q3;2023;2645;1499;4251;69;0.567;Swipe ;Bills;850.2;0
718320933;49;M;4;High School;Unknown;FL;91750;yes;yes;no;cellular;Businessman;112521;5;Blue;95;0;117;02-07-2023;Week-27;Q3;2023;11919;2347;8257;96;0.197;Swipe ;Bills;908.27;0
718324983;29;M;0;Uneducated;Married;FL;91750;yes;no;no;cellular;Blue-collar;66790;3;Blue;280;1;91;02-07-2023;Week-27;Q3;2023;1634;1155;4522;83;0.707;Swipe ;Food;994.84;0
718325883;37;F;2;Graduate;Single;TX;91750;yes;no;no;cellular;Blue-collar;10573;3;Blue;495;1;83;02-07-2023;Week-27;Q3;2023;7723;1902;1241;22;0.246;Swipe ;Fuel;148.92;0
718328283;41;M;2;High School;Single;CA;91750;no;no;no;cellular;Businessman;119924;3;Blue;125;1;86;02-07-2023;Week-27;Q3;2023;3961;1531;12631;100;0.387;Swipe ;Travel;2147.27;0
718329183;43;M;3;Doctorate;Single;NY;91750;no;yes;no;cellular;Blue-collar;45788;3;Blue;455;1;80;02-07-2023;Week-27;Q3;2023;4262;2517;3943;75;0.591;Swipe ;Fuel;315.44;0
718333983;32;M;3;Graduate;Single;NY;91750;yes;no;no;cellular;White-collar;117688;3;Blue;460;0;71;02-07-2023;Week-27;Q3;2023;13694;2219;9040;63;0.162;Swipe ;Fuel;1446.4;0
718337733;52;F;2;High School;Single;NY;91750;no;no;no;cellular;Businessman;193246;1;Gold;320;0;86;02-07-2023;Week-27;Q3;2023;34516;1826;14994;121;0.053;Chip ;Grocery;2399.04;0
718338708;55;F;3;High School;Married;CA;91750;no;yes;no;telephone;Govt;36799;3;Blue;250;0;85;02-07-2023;Week-27;Q3;2023;5481;0;3380;73;0;Chip ;Entertainment;845;0
718342158;48;F;2;Doctorate;Married;TX;91750;no;yes;no;unknown;Blue-collar;17069;1;Blue;395;0;119;02-07-2023;Week-27;Q3;2023;4391;1933;1849;36;0.44;Chip ;Bills;166.41;0
718343058;53;F;1;Unknown;Single;FL;91750;no;yes;no;unknown;Businessman;153597;2;Blue;280;0;83;02-07-2023;Week-27;Q3;2023;5240;2517;14161;105;0.48;Chip ;Grocery;2548.98;0
718344033;47;F;1;Graduate;Single;TX;91750;yes;yes;no;cellular;Selfemployeed;14975;1;Blue;150;1;96;02-07-2023;Week-27;Q3;2023;3636;1010;1564;59;0.278;Swipe ;Bills;172.04;0
718345233;39;F;2;Unknown;Married;NJ;91750;no;no;no;unknown;Govt;18198;1;Blue;425;1;148;02-07-2023;Week-27;Q3;2023;3240;2517;1904;41;0.777;Swipe ;Fuel;323.68;0
718346658;48;F;1;Uneducated;Married;FL;91750;no;no;no;cellular;White-collar;17261;1;Blue;320;0;115;02-07-2023;Week-27;Q3;2023;1963;1357;1861;51;0.691;Swipe ;Fuel;428.03;0
718349058;26;F;0;High School;Single;NJ;91750;no;no;no;cellular;Selfemployeed;8250;4;Blue;325;0;46;02-07-2023;Week-27;Q3;2023;29659;1143;1193;21;0.039;Swipe ;Bills;743.16;0
718350033;45;F;3;Uneducated;Single;FL;91750;no;yes;no;cellular;Selfemployeed;33468;3;Blue;485;0;76;09-07-2023;Week-28;Q3;2023;3069;1881;2909;58;0.613;Online ;Food;669.07;0
718352358;50;F;1;High School;Married;FL;91750;no;no;no;cellular;Govt;31485;4;Blue;200;0;82;09-07-2023;Week-28;Q3;2023;1914;0;2687;41;0;Chip ;Grocery;752.36;0
718353633;46;M;3;Unknown;Married;TX;91750;no;no;no;unknown;Retirees;100055;4;Gold;465;1;107;09-07-2023;Week-28;Q3;2023;34516;0;5547;75;0;Swipe ;Bills;721.11;0
718354683;52;F;3;Graduate;Single;FL;91750;yes;no;no;cellular;Selfemployeed;39826;4;Silver;200;1;70;09-07-2023;Week-28;Q3;2023;21358;1225;3646;77;0.057;Swipe ;Grocery;510.44;0
718357458;52;F;2;Graduate;Single;TX;91750;yes;yes;no;cellular;Businessman;209238;4;Gold;455;1;42;09-07-2023;Week-28;Q3;2023;3862;0;15282;125;0;Swipe ;Food;3973.32;0
718358808;65;M;1;Doctorate;Single;FL;91750;yes;no;no;cellular;Govt;41630;4;Blue;245;1;131;09-07-2023;Week-28;Q3;2023;3276;0;3758;61;0;Swipe ;Entertainment;638.86;0
718360083;57;F;3;Doctorate;Single;NY;91750;no;no;no;unknown;Govt;27565;5;Blue;125;1;85;09-07-2023;Week-28;Q3;2023;25790;1798;2443;70;0.07;Swipe ;Entertainment;561.89;0
718361583;50;F;4;Doctorate;Single;MO;91750;yes;no;no;cellular;Selfemployeed;14975;3;Blue;195;0;92;09-07-2023;Week-28;Q3;2023;8242;0;1559;44;0;Swipe ;Fuel;93.54;0
718362783;53;F;2;Unknown;Married;TX;91750;yes;yes;no;cellular;Selfemployeed;2565;4;Blue;295;1;71;09-07-2023;Week-28;Q3;2023;12643;0;787;21;0;Swipe ;Entertainment;78.7;0
718364283;40;F;2;Uneducated;Married;NY;91750;no;no;no;cellular;Retirees;39286;4;Blue;175;1;111;09-07-2023;Week-28;Q3;2023;19711;0;3602;72;0;Swipe ;Grocery;252.14;0
718366983;49;F;3;Graduate;Unknown;CA;91750;no;yes;no;cellular;Retirees;38077;4;Blue;220;1;87;09-07-2023;Week-28;Q3;2023;18584;2446;3504;64;0.132;Swipe ;Entertainment;876;0
718368333;47;F;3;Graduate;Unknown;TX;91750;no;no;yes;cellular;Businessman;36352;3;Blue;320;1;140;09-07-2023;Week-28;Q3;2023;5713;789;3323;61;0.138;Swipe ;Grocery;631.37;0
718370733;51;M;2;Graduate;Single;FL;91750;no;no;no;cellular;Businessman;65740;3;Blue;100;0;144;09-07-2023;Week-28;Q3;2023;6074;0;4504;90;0;Swipe ;Food;315.28;0
718372458;57;M;2;Graduate;Single;TX;91750;no;yes;no;telephone;Businessman;171902;5;Silver;125;1;155;09-07-2023;Week-28;Q3;2023;3735;1723;14501;92;0.461;Online ;Travel;1885.13;0
718373658;41;F;4;High School;Single;HI;91750;yes;no;no;unknown;Govt;42670;3;Blue;325;1;79;09-07-2023;Week-28;Q3;2023;5841;2463;3817;81;0.422;Swipe ;Entertainment;1068.76;0
718376583;45;M;2;Graduate;Married;NY;91750;no;yes;no;cellular;White-collar;100558;4;Silver;430;1;117;09-07-2023;Week-28;Q3;2023;34516;751;5806;40;0.022;Chip ;Travel;348.36;0
718379358;46;M;4;High School;Married;TX;91750;no;yes;no;cellular;White-collar;114601;5;Silver;480;1;97;09-07-2023;Week-28;Q3;2023;34516;2017;8453;90;0.058;Swipe ;Fuel;3859.66;0
718383183;47;M;5;Graduate;Single;CA;90026;no;yes;no;cellular;Businessman;166946;3;Blue;395;0;101;09-07-2023;Week-28;Q3;2023;3803;2437;14397;117;0.641;Swipe ;Entertainment;2015.58;0
718384233;50;F;1;Post-Graduate;Married;CA;91750;no;yes;no;cellular;Blue-collar;55604;5;Silver;325;0;149;09-07-2023;Week-28;Q3;2023;17835;868;4258;58;0.049;Chip ;Grocery;553.54;0
718388733;48;M;4;High School;Married;AZ;90025;yes;no;no;cellular;Businessman;116297;4;Blue;425;0;106;09-07-2023;Week-28;Q3;2023;2609;1259;8677;96;0.483;Swipe ;Grocery;2256.02;0
718394658;42;F;2;Unknown;Married;NY;91750;no;no;yes;cellular;Selfemployeed;26221;5;Blue;475;0;148;09-07-2023;Week-28;Q3;2023;4254;2464;2366;62;0.579;Online ;Entertainment;520.52;0
718396533;38;M;1;Graduate;Married;TX;91750;yes;yes;no;cellular;Selfemployeed;66931;4;Blue;150;1;79;09-07-2023;Week-28;Q3;2023;8185;1556;4527;83;0.19;Swipe ;Entertainment;1312.83;0
718397658;50;F;3;Unknown;Married;NJ;91750;yes;no;no;unknown;Blue-collar;39476;4;Blue;275;1;164;09-07-2023;Week-28;Q3;2023;4115;1231;3627;61;0.299;Swipe ;Bills;580.32;0
718399233;58;M;0;Unknown;Single;FL;91750;no;no;no;cellular;Blue-collar;51922;4;Blue;250;1;79;09-07-2023;Week-28;Q3;2023;1531;0;4152;77;0;Chip ;Bills;332.16;0
718403358;37;F;2;High School;Single;TX;91750;no;no;yes;telephone;Blue-collar;45101;3;Blue;325;0;40;09-07-2023;Week-28;Q3;2023;7231;2517;3912;67;0.348;Chip ;Entertainment;782.4;0
718404783;59;F;1;Unknown;Single;TX;91750;no;no;no;cellular;Retirees;26400;4;Blue;420;0;87;09-07-2023;Week-28;Q3;2023;6996;0;2384;33;0;Chip ;Bills;500.64;0
718410258;52;F;2;Graduate;Married;TX;91750;yes;no;no;cellular;Retirees;53629;4;Blue;495;0;119;09-07-2023;Week-28;Q3;2023;13441;0;4207;80;0;Chip ;Food;673.12;0
718414008;48;F;3;Graduate;Married;FL;91750;no;no;no;cellular;Selfemployeed;5525;3;Blue;355;0;93;09-07-2023;Week-28;Q3;2023;34516;1023;1064;13;0.03;Swipe ;Bills;191.52;0
718415133;43;F;2;Post-Graduate;Married;NJ;91750;no;no;no;unknown;Selfemployeed;14975;4;Blue;490;1;90;09-07-2023;Week-28;Q3;2023;11352;0;1601;34;0;Swipe ;Fuel;272.17;0
718416858;61;F;1;Graduate;Single;CA;91750;no;yes;yes;cellular;Selfemployeed;18157;4;Blue;365;1;81;09-07-2023;Week-28;Q3;2023;10607;2517;1903;40;0.237;Swipe ;Bills;247.39;0
718418958;51;F;3;High School;Married;CA;91750;yes;yes;no;unknown;Selfemployeed;11608;4;Blue;355;1;41;09-07-2023;Week-28;Q3;2023;5061;0;1309;38;0;Swipe ;Bills;379.61;0
718420308;38;M;2;Graduate;Single;FL;91750;no;yes;yes;cellular;Businessman;53725;4;Blue;380;1;91;09-07-2023;Week-28;Q3;2023;3397;1658;4208;75;0.488;Chip ;Fuel;1178.24;0
718421808;53;M;3;Uneducated;Married;FL;91750;no;yes;yes;cellular;Businessman;70834;4;Blue;95;0;134;09-07-2023;Week-28;Q3;2023;3068;1765;4611;73;0.575;Online ;Bills;829.98;0
718423533;55;F;3;Uneducated;Married;NJ;91750;no;yes;no;unknown;Blue-collar;34070;4;Blue;455;1;54;09-07-2023;Week-28;Q3;2023;16791;1181;2983;74;0.07;Swipe ;Fuel;387.79;0
718425333;51;M;0;Uneducated;Single;CA;90025;no;no;no;cellular;Businessman;168836;4;Blue;100;0;90;09-07-2023;Week-28;Q3;2023;26819;1657;14450;111;0.062;Swipe ;Fuel;2312;0
718426533;57;F;3;Uneducated;Married;FL;91750;yes;yes;no;cellular;Blue-collar;12503;5;Blue;200;1;97;09-07-2023;Week-28;Q3;2023;5504;0;1364;32;0;Swipe ;Bills;341;0
718428033;47;F;5;High School;Single;TX;91750;yes;yes;no;cellular;Selfemployeed;36965;3;Blue;435;0;98;09-07-2023;Week-28;Q3;2023;4430;1543;3395;70;0.348;Swipe ;Entertainment;848.75;0
718431258;38;F;3;Uneducated;Married;NY;91750;no;yes;no;cellular;Retirees;40012;3;Blue;370;1;171;09-07-2023;Week-28;Q3;2023;3126;1503;3662;74;0.481;Chip ;Bills;256.34;0
718433508;35;M;1;Post-Graduate;Married;NY;91750;yes;no;no;cellular;Govt;111102;4;Blue;375;0;84;09-07-2023;Week-28;Q3;2023;2481;2119;8097;88;0.854;Swipe ;Entertainment;1214.55;0
718435158;44;F;4;Graduate;Single;TX;91750;no;no;no;telephone;Businessman;18645;4;Blue;285;0;94;09-07-2023;Week-28;Q3;2023;34516;0;1930;36;0;Swipe ;Bills;559.7;0
718436133;50;F;2;Graduate;Married;TX;91750;no;yes;no;cellular;Businessman;56542;5;Blue;365;0;105;09-07-2023;Week-28;Q3;2023;2368;1244;4289;71;0.525;Swipe ;Grocery;814.91;0
718437033;47;F;3;Graduate;Single;TX;91750;no;yes;no;unknown;Blue-collar;29180;5;Blue;445;1;92;09-07-2023;Week-28;Q3;2023;1438.3;681;2527;38;0.473;Swipe ;Grocery;252.7;0
718441308;56;M;1;Graduate;Single;FL;91750;yes;yes;no;cellular;Blue-collar;86362;3;Blue;100;1;93;09-07-2023;Week-28;Q3;2023;8228;1935;4933;68;0.235;Swipe ;Entertainment;542.63;0
718444233;48;F;2;Unknown;Single;NY;91750;yes;yes;no;unknown;Selfemployeed;14975;4;Blue;100;1;111;09-07-2023;Week-28;Q3;2023;9791;1311;1649;59;0.134;Swipe ;Entertainment;379.27;0
718445883;38;F;2;Graduate;Married;CA;91750;no;yes;no;cellular;Selfemployeed;14975;5;Blue;245;0;55;09-07-2023;Week-28;Q3;2023;6859;2489;1617;26;0.363;Swipe ;Bills;274.89;0
718451133;29;F;0;Post-Graduate;Single;TX;91750;yes;no;no;cellular;White-collar;44750;3;Blue;300;0;76;09-07-2023;Week-28;Q3;2023;14951;1413;3899;68;0.095;Chip ;Fuel;545.86;0
718452633;39;F;2;High School;Married;NY;91750;yes;yes;no;cellular;Retirees;29936;4;Blue;370;0;141;09-07-2023;Week-28;Q3;2023;1931;0;2569;46;0;Online ;Bills;745.01;0
718455633;61;F;0;Uneducated;Married;CA;90250;yes;no;no;cellular;Businessman;233004;5;Gold;460;1;96;09-07-2023;Week-28;Q3;2023;7469;2517;16328;124;0.337;Chip ;Travel;3592.16;0
